"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"External Encapsulating Structure Organization (GO:0045229)","4/110",0.0118259301688772,0.139080926163825,0,0,4.77358490566038,21.1825953524515,"ADAMTS2;COL3A1;ADAMTSL4;TGFBI"
"Negative Regulation Of Interleukin-2 Production (GO:0032703)","2/21",0.0120882477580902,0.139080926163825,0,0,13.2051965356429,58.3078299810184,"PRNP;ZFP36"
"Peptide Catabolic Process (GO:0043171)","2/21",0.0120882477580902,0.139080926163825,0,0,13.2051965356429,58.3078299810184,"CPQ;ERAP1"
"Negative Regulation Of Biomineral Tissue Development (GO:0070168)","2/21",0.0120882477580902,0.139080926163825,0,0,13.2051965356429,58.3078299810184,"HEY1;GAS6"
"Cellular Response To Cytokine Stimulus (GO:0071345)","7/308",0.0121345774505351,0.139080926163825,0,0,2.96990424076607,13.1023154349081,"ZFP36;SFRP1;SOCS1;PTGIS;IL7;IFIT1;GAS6"
"Negative Regulation Of Viral Process (GO:0048525)","3/61",0.0128861061749232,0.146442952377729,0,0,6.51724137931035,28.3604640093958,"BST2;ZFP36;IFIT1"
"Negative Regulation Of Canonical Wnt Signaling Pathway (GO:0090090)","4/114",0.013339550241304,0.150322158601586,0,0,4.5990675990676,19.8542757936002,"SFRP1;IGFBP2;DACT3;DKK2"
"Negative Regulation Of Neuron Differentiation (GO:0045665)","2/23",0.014412337735819,0.157129633363685,0,0,11.9463532248342,50.6486031660321,"HEY1;HES1"
"Axon Extension (GO:0048675)","2/23",0.014412337735819,0.157129633363685,0,0,11.9463532248342,50.6486031660321,"SEMA5B;SEMA3F"
"Positive Regulation Of Protein Targeting To Membrane (GO:0090314)","2/23",0.014412337735819,0.157129633363685,0,0,11.9463532248342,50.6486031660321,"PRNP;CEMIP"
"Negative Regulation Of Actin Filament Polymerization (GO:0030837)","2/23",0.014412337735819,0.157129633363685,0,0,11.9463532248342,50.6486031660321,"KANK1;GSN"
"Regulation Of Actin Nucleation (GO:0051125)","2/24",0.0156408413590249,0.169148131148809,0,0,11.4027617951669,47.411198334327,"CARMIL1;GSN"
"Regulation Of Keratinocyte Proliferation (GO:0010837)","2/25",0.0169126191562202,0.178581277862136,0,0,10.9064391854706,44.4949480309383,"ZFP36;FGFR2"
"Regulation Of Myelination (GO:0031641)","2/25",0.0169126191562202,0.178581277862136,0,0,10.9064391854706,44.4949480309383,"EGR2;PTN"
"Regulation Of Biomineral Tissue Development (GO:0070167)","2/25",0.0169126191562202,0.178581277862136,0,0,10.9064391854706,44.4949480309383,"HEY1;GAS6"
"Enzyme-Linked Receptor Protein Signaling Pathway (GO:0007167)","4/124",0.0176465821544239,0.184461671684669,0,0,4.21367521367521,17.0115050245997,"ROR1;PTN;FGFR2;MTSS1"
"Axonogenesis (GO:0007409)","5/188",0.0177446350837601,0.184461671684669,0,0,3.46500969504671,13.9697827666574,"NTNG1;SEMA5B;SEMA3B;SEMA3F;FGFR2"
"Defense Response To Virus (GO:0051607)","5/189",0.0181127544235669,0.1862178329159,0,0,3.44600280504909,13.8223959855587,"BST2;RNF135;TRIM7;IFIT1;USP18"
"Cellular Response To Xenobiotic Stimulus (GO:0071466)","2/26",0.0182269091934366,0.1862178329159,0,0,10.4514767932489,41.8566621543774,"MEF2C;GAS6"
"Positive Regulation Of Transcription By RNA Polymerase II (GO:0045944)","14/938",0.0185167961498724,0.1862178329159,0,0,1.96305520963055,7.83077850188852,"MEF2C;EGR2;CALCOCO1;CD81;LRP5;NFATC1;ETV5;HEY1;NFIA;ATOH8;CREBRF;HES1;FGFR2;IRF9"
"Positive Regulation Of Intracellular Protein Transport (GO:0090316)","4/126",0.0186002644608561,0.1862178329159,0,0,4.14417822614544,16.5128075215213,"PRNP;CEMIP;CD81;GAS6"
"Regulation Of Actin Filament Polymerization (GO:0030833)","3/70",0.0186078968014397,0.1862178329159,0,0,5.6392242608613,22.4676237763747,"KANK1;CARMIL1;LMOD1"
"Protein Localization To Membrane (GO:0072657)","5/192",0.0192473144987437,0.187576769963256,0,0,3.390201828532,13.3925981602374,"CD81;PTCH1;ANK2;PTN;GAS6"
"Positive Regulation Of Cell-Substrate Adhesion (GO:0010811)","3/71",0.019317303652545,0.187576769963256,0,0,5.55601348819783,21.9282185832489,"CARMIL1;SFRP1;LIMS2"
"Cellular Response To Epidermal Growth Factor Stimulus (GO:0071364)","2/27",0.019582958832853,0.187576769963256,0,0,10.0329113924051,39.4603990330017,"ZFP36;GAREM1"
"Dorsal/Ventral Pattern Formation (GO:0009953)","2/27",0.019582958832853,0.187576769963256,0,0,10.0329113924051,39.4603990330017,"SFRP1;PTCH1"
"Ventricular Septum Morphogenesis (GO:0060412)","2/27",0.019582958832853,0.187576769963256,0,0,10.0329113924051,39.4603990330017,"HEY1;HES1"
"Positive Regulation Of Response To Wounding (GO:1903036)","2/27",0.019582958832853,0.187576769963256,0,0,10.0329113924051,39.4603990330017,"KANK1;PTN"
"Negative Regulation Of Type II Interferon Production (GO:0032689)","2/28",0.0209800246190571,0.196704029896451,0,0,9.64654333008763,37.2760232394083,"PRNP;GAS6"
"Regulation Of Protein Targeting To Membrane (GO:0090313)","2/28",0.0209800246190571,0.196704029896451,0,0,9.64654333008763,37.2760232394083,"PRNP;CEMIP"
"Fatty Acid Derivative Biosynthetic Process (GO:1901570)","2/28",0.0209800246190571,0.196704029896451,0,0,9.64654333008763,37.2760232394083,"PPT2;PAM"
"Synapse Organization (GO:0050808)","4/131",0.0211225803915652,0.196704029896451,0,0,3.98001211387038,15.3525490751022,"KIRREL3;NTNG1;CACNB4;DNER"
"Positive Regulation Of Lymphocyte Proliferation (GO:0050671)","3/74",0.0215344380779375,0.199084080154473,0,0,5.32044496277025,20.4204096770367,"MEF2C;CD81;IL7"
"Positive Regulation Of Apoptotic Process (GO:0043065)","6/270",0.0216857012479276,0.199084080154473,0,0,2.88902007083825,11.0681310460702,"PRNP;SFRP1;PTGIS;ADAMTSL4;HTRA1;EMILIN1"
"Regulation Of Fat Cell Differentiation (GO:0045598)","3/75",0.0223031477315291,0.199084080154473,0,0,5.24628450106157,19.951764002657,"ZFP36;SFRP1;LRP5"
"Regulation Of Stress Fiber Assembly (GO:0051492)","3/75",0.0223031477315291,0.199084080154473,0,0,5.24628450106157,19.951764002657,"CARMIL1;SFRP1;TMEFF2"
