"","motif","observed","background","percent.observed","percent.background","fold.enrichment","pvalue","motif.name","p.adjust","logp"
"MA0492.1","MA0492.1",6,2706,6.97674418604651,6.765,1.0312999535915,0.529528113661317,"JUND(var.2)",1,0.276110977418905
"MA0078.1","MA0078.1",6,2719,6.97674418604651,6.7975,1.02636913365892,0.53430886618827,"Sox17",1,0.272207619182818
"MA0793.1","MA0793.1",6,2731,6.97674418604651,6.8275,1.02185927294713,0.538704948490595,"POU6F2",1,0.268649035049389
"MA0661.1","MA0661.1",4,1789,4.65116279069767,4.4725,1.0399469627049,0.54005790767437,"MEOX1",1,0.267559670482417
"MA0823.1","MA0823.1",3,1317,3.48837209302326,3.2925,1.05949038512475,0.541530137621505,"HEY1",1,0.266377368699783
"MA1100.2","MA1100.2",10,4623,11.6279069767442,11.5575,1.00609188637198,0.541907991264672,"ASCL1",1,0.266074444602001
"MA0028.2","MA0028.2",3,1318,3.48837209302326,3.295,1.05868652292056,0.542047229541345,"ELK1",1,0.26596287096058
"MA0865.1","MA0865.1",5,2282,5.81395348837209,5.705,1.01909789454375,0.547850765536791,"E2F8",1,0.2613377271551
"MA0766.2","MA0766.2",4,1816,4.65116279069767,4.54,1.02448519618892,0.552030379750656,"GATA5",1,0.258037021192865
"MA0714.1","MA0714.1",4,1820,4.65116279069767,4.55,1.02223358037312,0.553790674574067,"PITX3",1,0.256654361727178
"MA0684.2","MA0684.2",7,3256,8.13953488372093,8.14,0.999942860407977,0.556863313057407,"RUNX3",1,0.254251393102442
"MA0046.2","MA0046.2",6,2782,6.97674418604651,6.955,1.00312641064651,0.557197780436764,"HNF1A",1,0.253990622230102
"MA0106.3","MA0106.3",3,1349,3.48837209302326,3.3725,1.03435792231972,0.557913693116332,"TP53",1,0.253432979382095
"MA0799.1","MA0799.1",5,2316,5.81395348837209,5.79,1.00413704462385,0.561226112722729,"RFX4",1,0.250862130324439
"MA1499.1","MA1499.1",4,1837,4.65116279069767,4.5925,1.0127736071198,0.561232426151739,"HOXB4",1,0.250857244821259
"MA1507.1","MA1507.1",4,1837,4.65116279069767,4.5925,1.0127736071198,0.561232426151739,"HOXD4",1,0.250857244821259
"MA0777.1","MA0777.1",1,381,1.16279069767442,0.9525,1.22077763535372,0.561307308198136,"MYBL2",1,0.250799303247171
