"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"SPTBN1",1.99508557255176e-28,-0.337670324127002,0.565,0.702,7.30221270409671e-24
"TUSC3",2.22133732373735e-28,0.313538244221609,0.384,0.253,8.13031673861109e-24
"KIAA0895",2.27584917487135e-28,0.272208715965904,0.14,0.056,8.32983556494665e-24
"RASAL2",2.51982864568032e-28,0.397564026499023,0.641,0.566,9.22282482605453e-24
"SDCBP",2.57474686423811e-28,-0.358919024480653,0.117,0.232,9.4238309977979e-24
"DYNLRB1",2.70987146560863e-28,0.260474237535069,0.165,0.073,9.91840055127415e-24
"PKNOX2",3.28863783426418e-28,0.801970737727167,0.405,0.302,1.20367433371903e-23
"LINC01138",3.71560311963499e-28,-0.301311876880245,0.279,0.418,1.3599478978176e-23
"DLG4",4.1695257434489e-28,0.419904595927047,0.144,0.059,1.52608811735973e-23
"NDUFB11",5.28686765269227e-28,0.328079194863022,0.161,0.071,1.9350464295619e-23
"PIGN",5.30085054446658e-28,-0.265960602397578,0.199,0.329,1.94016430778021e-23
"IFI16",5.46316457653754e-28,-0.42358848861298,0.09,0.197,1.9995728666585e-23
"MIR2052HG",6.03292310981097e-28,0.623617798595291,0.2,0.101,2.20811018742191e-23
"GALNT13",7.38578357367024e-28,-1.08797575034885,0.419,0.485,2.70327064579904e-23
"NDUFC2",7.84076359143036e-28,0.33738831343107,0.193,0.096,2.86979788209943e-23
"URI1",9.68755867307735e-28,-0.253300629520665,0.298,0.443,3.54574334993304e-23
"SLC24A3",1.16194609085713e-27,-0.417741302105193,0.428,0.576,4.25283888714618e-23
"RGS7",1.39047897131732e-27,0.462732827123308,0.702,0.638,5.08929208291853e-23
"LINC01376",1.62706704297911e-27,-0.29218792850836,0.054,0.144,5.95522808400784e-23
"TRPM3",1.63768423990943e-27,0.77436696853751,0.34,0.225,5.99408808649251e-23
"LMTK3",1.83448782778081e-27,0.401652742536373,0.186,0.091,6.71440889846054e-23
"MYO5B",1.89406341860279e-27,0.290056894309339,0.118,0.043,6.93246151842807e-23
"PTPRS",2.11668600576099e-27,0.852611468844394,0.496,0.421,7.74728244968579e-23
"ADAM19",2.2981706817388e-27,0.294928925292686,0.164,0.073,8.41153451223219e-23
"ADCY3",2.50615801124987e-27,0.40834571886497,0.208,0.108,9.17278893697567e-23
"TCF20",3.35491078739913e-27,0.546627976442603,0.374,0.263,1.22793089729596e-22
"FANCC",4.06361702042927e-27,-0.266089307824288,0.112,0.224,1.48732446564732e-22
"PKIA",4.66248553842703e-27,0.404602525667021,0.389,0.265,1.70651633191968e-22
"FN1",4.86896669718754e-27,-0.779474474681953,0.066,0.156,1.78209050083761e-22
"PBX4",5.31570885369721e-27,0.322593007163002,0.1,0.032,1.94560259754172e-22
"STMN3",7.01913167544473e-27,0.280871409422255,0.144,0.061,2.56907238452953e-22
"FAM200B",7.70746912617269e-27,0.369895538439129,0.153,0.068,2.82101077487046e-22
"ZER1",9.02806646039164e-27,0.482947150617006,0.273,0.168,3.30436260516794e-22
"LMBR1",1.06967287062927e-26,-0.420494513341927,0.327,0.466,3.91510967379017e-22
"PLCL2",1.24117807637501e-26,0.351812626122413,0.467,0.338,4.54283587734018e-22
"PTCHD1",1.45348008249307e-26,0.278049259936981,0.155,0.068,5.3198824499329e-22
"CDK19",1.50911802770111e-26,-0.257941427321438,0.44,0.581,5.52352289318882e-22
"BNIP3L",1.6715545638241e-26,0.574939027306327,0.425,0.325,6.11805685905259e-22
"FANCL",1.69110122855696e-26,-0.269662639144076,0.235,0.363,6.18959960664132e-22
"SORCS3",1.83085757495329e-26,-0.653825908510259,0.282,0.392,6.70112181008655e-22
"NCEH1",2.05724095362599e-26,0.382820932455039,0.184,0.091,7.52970761436649e-22
"MITF",2.13023534460265e-26,-0.370802882469719,0.185,0.311,7.79687438478017e-22
"KIF3B",2.41354030762286e-26,0.426022295533916,0.184,0.092,8.83379887993042e-22
"ROBO1",2.83715111927839e-26,1.25108314474306,0.553,0.562,1.03842568116708e-21
"ANAPC11",3.07830219287084e-26,0.26866901386944,0.141,0.06,1.12668938561266e-21
"CSMD2",3.24097961876424e-26,0.590987470094891,0.586,0.482,1.1862309502639e-21
"DLEU7",3.34895694216521e-26,0.289579751898781,0.242,0.131,1.22575173040189e-21
"SRPK1",3.52605006049774e-26,0.534892919927463,0.343,0.233,1.29056958264278e-21
"HIBADH",3.802111166667e-26,-0.269477006355749,0.256,0.388,1.39161070811179e-21
"LRRC8D",4.1040349769566e-26,-0.25343017284773,0.268,0.401,1.50211784191588e-21
"PITPNM2",4.38029355740065e-26,0.624066852925532,0.284,0.174,1.60323124494421e-21
"NCS1",4.63538694234178e-26,0.40085917381165,0.21,0.112,1.69659797476651e-21
"TMEM200C",6.08295110954895e-26,0.304524274307263,0.12,0.046,2.22642093560601e-21
"PIGZ",6.66992235215169e-26,0.253067652408832,0.129,0.052,2.44125828011104e-21
"EPB41L3",6.99655610772166e-26,0.283624747403156,0.403,0.271,2.5608095009872e-21
"DPY30",7.21074226458201e-26,0.334755121405054,0.166,0.08,2.63920377625966e-21
"AHR",7.23019106090743e-26,0.332852007877591,0.168,0.079,2.64632223020273e-21
"ADRA1A",7.34356797328302e-26,-0.28490333401162,0.123,0.234,2.68781931390132e-21
"FXYD6",7.50951425885637e-26,0.569036308147928,0.493,0.4,2.74855731388402e-21
"RASA3",7.94413255594544e-26,-0.272739968714662,0.114,0.223,2.90763195680159e-21
"ACTG1",8.75233064827006e-26,-0.262513682153226,0.308,0.447,3.20344054057333e-21
"CRELD1",9.25742768842987e-26,0.373493047672333,0.197,0.103,3.38831110824222e-21
"ZNF623",1.16645490534737e-25,0.304743385192083,0.128,0.052,4.26934159906191e-21
"ARPP19",1.21525740514967e-25,0.552641335412613,0.283,0.183,4.44796362858832e-21
"ANO2",1.38590907871719e-25,-0.32828728945571,0.054,0.138,5.0725658190128e-21
"P4HA1",1.6982586545059e-25,-0.29331798083651,0.311,0.446,6.21579650135706e-21
"ARHGEF4",1.88425193860832e-25,-0.358598149567378,0.324,0.456,6.89655052050032e-21
"NDUFA13",1.99147891726977e-25,0.443268044885551,0.268,0.164,7.28901198509909e-21
"ENOX2",2.01514793546329e-25,-0.262933758365402,0.077,0.173,7.37564295858917e-21
"GAD1",2.01843472156638e-25,0.684405362920161,0.312,0.221,7.38767292440509e-21
"CERS6",2.0214818756242e-25,0.43654326164699,0.615,0.554,7.39882581297213e-21
"FOXG1",2.15737111304853e-25,-0.270137891137337,0.215,0.335,7.89619401086893e-21
"PPP1R12B",2.48015187247666e-25,-0.318722329926679,0.45,0.581,9.07760386845183e-21
"MTURN",2.55896752814645e-25,0.30526107645113,0.227,0.126,9.36607704976881e-21
"CRTAC1",2.64628119343888e-25,0.292034630375121,0.133,0.056,9.68565379610563e-21
"SUSD6",2.8161580823254e-25,-0.483079919095229,0.14,0.253,1.03074201971192e-20
"SOD1",2.81844419818134e-25,0.447577919605994,0.217,0.12,1.03157876097635e-20
"NDRG1",3.08545541577682e-25,0.281250678660463,0.134,0.056,1.12930753672848e-20
"DNAH6",3.16766916710115e-25,0.272284911730116,0.112,0.042,1.15939859185069e-20
"RAB8B",3.19807402583114e-25,-0.26106734281517,0.206,0.333,1.17052707419446e-20
"GDAP1",3.29774811560259e-25,0.541915225853602,0.593,0.521,1.20700878779171e-20
"SNX1",3.47553164806097e-25,-0.266700796766651,0.285,0.412,1.2720793385068e-20
"TRIO",3.54181502787404e-25,-0.372591137795986,0.751,0.867,1.29633971835218e-20
"INTU",4.85107649388567e-25,-0.266549208204885,0.303,0.419,1.77554250752709e-20
"LRRC3B",5.28088075857434e-25,-0.748701528301793,0.28,0.373,1.9328551664458e-20
"GTF3A",5.94263203991697e-25,0.280255205020596,0.172,0.085,2.17506275293001e-20
"FMNL3",6.92482129589241e-25,-0.444166528775152,0.139,0.251,2.53455384250958e-20
"KCTD1",8.54665539623127e-25,-0.378941007998594,0.217,0.335,3.12816134157461e-20
"MROH1",1.19069610250158e-24,0.429432962710472,0.215,0.118,4.35806680476605e-20
"PRDX5",1.48332559593809e-24,0.296479991970165,0.142,0.063,5.429120013693e-20
"SSBP2",1.74978589210796e-24,-0.350562602106113,0.68,0.801,6.40439134370434e-20
"PDCD4",1.85685942269421e-24,-0.265484852234452,0.233,0.362,6.79629117300308e-20
"NRSN2",1.89674115540917e-24,0.302719436734872,0.144,0.066,6.94226230291309e-20
"CCND3",2.04297231792618e-24,0.478703552783866,0.212,0.116,7.47748298084162e-20
"COX5B",2.08000225715937e-24,0.394170649142265,0.22,0.124,7.61301626142901e-20
"TSPOAP1",2.14420604808094e-24,0.56970279155197,0.229,0.136,7.84800855658104e-20
"TBC1D12",2.15926721516236e-24,-0.269362911228663,0.258,0.388,7.90313393421575e-20
"CPD",2.38611000861954e-24,-0.307373502756092,0.205,0.321,8.73340124254836e-20
"LARGE1",2.4592043362248e-24,0.612490521358012,0.668,0.665,9.0009337910164e-20
"TUB",2.55335260760785e-24,0.32448103560764,0.18,0.092,9.34552587910548e-20
"CCDC171",2.95546612782908e-24,0.679743181344001,0.403,0.296,1.08173015744672e-19
"PISD",2.97110225480242e-24,0.355735131487565,0.188,0.099,1.08745313628023e-19
"OPRM1",3.48832909708071e-24,0.305762716969832,0.104,0.037,1.27676333282251e-19
"PLPP1",3.77278185127081e-24,-0.269581017518927,0.321,0.441,1.38087588538363e-19
"GSN",3.96578297385089e-24,-0.299704311179172,0.092,0.192,1.45151622625916e-19
"PLA2G4A",3.99835944517732e-24,-0.416880411361793,0.044,0.123,1.46343954052935e-19
"NLGN1",4.8878214363619e-24,-0.447689618877043,0.76,0.806,1.78899152392282e-19
"PODXL2",5.05604580699387e-24,0.446655467826827,0.252,0.155,1.85056332581783e-19
"LINC01252",5.30724246796948e-24,0.290122175295234,0.13,0.055,1.94250381570151e-19
"SGO1-AS1",5.32897916690362e-24,-0.46815619899969,0.093,0.188,1.95045966487839e-19
"NR2F1",5.42850165586711e-24,0.460532984926188,0.245,0.147,1.98688589106392e-19
"EVL",6.05273350243925e-24,0.532570772512753,0.514,0.429,2.21536098922779e-19
"HERC6",6.66297959240636e-24,-0.260540462667112,0.066,0.151,2.43871716061665e-19
"COLQ",6.7567738714959e-24,0.38719615698104,0.204,0.113,2.47304680470622e-19
"PRMT3",6.98696439489068e-24,-0.260614814053963,0.245,0.37,2.55729883817394e-19
"SEZ6",8.14872771795546e-24,0.31946068992387,0.134,0.058,2.98251583204888e-19
"CSRNP3",9.8511235605304e-24,0.556056377789184,0.61,0.544,3.60560973438973e-19
"CDK18",1.06334883718282e-23,-0.395361747240399,0.041,0.115,3.89196307897283e-19
"UBAP1L",1.07153174251802e-23,0.323382324865703,0.193,0.103,3.92191333079019e-19
"COX7A2",1.07945954639958e-23,0.389054636703817,0.215,0.122,3.95092988577709e-19
"DDX25",1.09296781134604e-23,0.264140431640812,0.161,0.08,4.00037148630764e-19
"MAK",1.38914773910591e-23,0.340566686404391,0.174,0.089,5.08441963990152e-19
"PTGES3",1.44217010282037e-23,-0.272963381944252,0.287,0.419,5.27848679333285e-19
"SYNGR1",2.13032359795253e-23,0.362558630656032,0.238,0.142,7.79719740086607e-19
"TRMT11",2.13571193370323e-23,0.483730883506089,0.435,0.336,7.81691924854718e-19
"ATP11B",2.21501740039555e-23,-0.251979478407192,0.331,0.466,8.10718518718776e-19
"NRP1",2.31828943229345e-23,-0.339658107473247,0.136,0.242,8.48517115113725e-19
"ZNF618",2.45944005286687e-23,0.321975892544645,0.19,0.1,9.00179653749804e-19
"MID1",2.5138884129414e-23,-0.287420810992858,0.152,0.259,9.20108298020681e-19
"ZNF251",2.60122958012195e-23,0.478910029033711,0.287,0.182,9.52076038620436e-19
"MAP3K13",2.66121301566835e-23,0.502252346631768,0.45,0.357,9.74030575864773e-19
"ANTXR2",2.66353384981374e-23,-0.261833871261004,0.057,0.14,9.74880024370326e-19
"LRRK2",4.07533993295703e-23,-0.293638517181825,0.166,0.276,1.4916151688616e-18
"CLCN4",4.96358657863476e-23,0.256545315936373,0.18,0.093,1.81672232364611e-18
"SLC35E3",5.09056173442959e-23,0.512023557609535,0.319,0.217,1.86319650041857e-18
"GRIK2",5.75411586988718e-23,0.369812998563203,0.687,0.52,2.10606394953741e-18
"CNTNAP3B",5.92401704020639e-23,0.33697044560175,0.185,0.096,2.16824947688594e-18
"TTLL5",5.99106044185099e-23,-0.302713485736381,0.292,0.412,2.19278803232188e-18
"KLHDC10",6.75143673251725e-23,0.499265906118671,0.387,0.288,2.47109335846864e-18
"TMEM232",6.89555276013722e-23,0.475959868492172,0.403,0.288,2.52384126573782e-18
"TRPM2",6.97193640492487e-23,0.253313633877892,0.145,0.065,2.55179844356655e-18
"NRCAM",7.09422674034889e-23,-0.263083091260253,0.656,0.711,2.5965579292351e-18
"KCNIP2",7.95551976850043e-23,0.319568046669947,0.123,0.052,2.91179979046884e-18
"SLC39A10",8.24436271069828e-23,0.278231118249548,0.429,0.332,3.01751919574268e-18
"TGOLN2",8.47549356873603e-23,0.396229255824065,0.243,0.147,3.10211540109308e-18
"PLAGL1",9.04978827648155e-23,0.266089408041947,0.282,0.175,3.31231300707501e-18
"TF",9.2941036294118e-23,-0.896450369796626,0.106,0.199,3.40173486940101e-18
"C19orf12",9.66222082911315e-23,0.331486780265562,0.166,0.083,3.53646944566371e-18
"ACTN1",1.00247371591472e-22,0.358199041492388,0.178,0.092,3.66915404761948e-18
"ABCA3",1.04665614181773e-22,0.463939036925639,0.257,0.161,3.83086614466706e-18
"DENND1B",1.13580337261684e-22,-0.266822596276951,0.266,0.387,4.15715392411489e-18
"LRRC4C",1.24193332486561e-22,-0.66428393616323,0.74,0.766,4.54560016234062e-18
"TMEM163",1.36780403171253e-22,-0.822090884699793,0.193,0.29,5.00629953647105e-18
"SIK2",1.52209243048357e-22,-0.278067851331985,0.374,0.509,5.57101050481291e-18
"SLAIN1",1.5398994531541e-22,-0.538640958317213,0.43,0.512,5.63618598848933e-18
"SP100",1.67517539846478e-22,-0.360070510310489,0.049,0.127,6.13130947592094e-18
"NDUFB2",1.69398440115022e-22,0.35650550377743,0.218,0.127,6.20015230664992e-18
"TENM4",1.77787529404498e-22,0.495224570264086,0.553,0.476,6.50720136373402e-18
"PLEKHA6",1.85151274458809e-22,0.599315777048311,0.331,0.229,6.77672179646686e-18
"QDPR",1.99402655982126e-22,0.352390180135241,0.166,0.085,7.2983366116018e-18
"HS6ST1",2.05201858274231e-22,0.335743849123422,0.167,0.085,7.51059321469514e-18
"DCX",3.00528544109921e-22,0.289347150974459,0.327,0.214,1.09996452429672e-17
"PSTK",3.19002580102433e-22,0.336578867719699,0.136,0.063,1.16758134343291e-17
"NEDD9",3.33578330096956e-22,-0.440176772708531,0.053,0.128,1.22093004598787e-17
"RALGAPA2",3.72067428461601e-22,-0.366780356461527,0.466,0.572,1.36180399491231e-17
"RNASET2",4.00448296917767e-22,0.681886987872631,0.216,0.122,1.46568081154872e-17
"HDAC9",4.63303900486382e-22,0.598569833323089,0.579,0.51,1.69573860617021e-17
"SOGA1",4.83398154870712e-22,-0.290719069406143,0.195,0.304,1.76928558664229e-17
"SLIRP",5.81455611249929e-22,0.36343406582817,0.218,0.127,2.12818568273586e-17
"CSRNP2",7.50256309210191e-22,0.303238511678763,0.146,0.07,2.74601311734022e-17
"MPP6",7.60388494643745e-22,0.422638822069045,0.425,0.321,2.78309792924557e-17
"SLC22A23",7.83326571943812e-22,-0.437923160388998,0.38,0.495,2.86705358597155e-17
"LINC01277",8.52326225690552e-22,0.335170075704068,0.103,0.04,3.11959921864999e-17
"GPD1L",8.60336026127356e-22,0.259577104569728,0.153,0.074,3.14891588922873e-17
"NEDD8",1.04679826511608e-21,0.315427058685806,0.215,0.125,3.83138633015136e-17
"CLDN12",1.09425255782729e-21,0.336180195358744,0.205,0.118,4.00507378690368e-17
"LIN7A",1.17700396539249e-21,0.370464529665229,0.251,0.153,4.30795221373306e-17
"CFAP36",1.27311760630588e-21,0.311261176726288,0.207,0.12,4.65973775084015e-17
"CYP46A1",1.29167782461025e-21,0.600412593673747,0.262,0.165,4.72767000585598e-17
"VAT1L",1.30461299885405e-21,0.305600432667612,0.166,0.085,4.77501403710571e-17
"ANKRD46",1.42099836887832e-21,0.360460071946095,0.226,0.133,5.20099612993153e-17
"MAST4",1.45764079123765e-21,-0.366273908606196,0.497,0.612,5.33511106000892e-17
"USP11",1.52802378475811e-21,0.39013742107012,0.257,0.162,5.59271985459314e-17
"STRBP",1.99335314320152e-21,0.459896673891552,0.505,0.431,7.29587183943188e-17
"AGTPBP1",2.33948886923542e-21,0.37834325142693,0.504,0.409,8.56276321028855e-17
"RERG",2.78777212069959e-21,0.33514729052441,0.179,0.097,1.02035247389726e-16
"BRI3BP",2.94387531997123e-21,0.273702886994436,0.153,0.076,1.07748780586267e-16
"NCOA5",3.09842501460405e-21,0.370388337643836,0.185,0.102,1.13405453959523e-16
"PPIA",3.2327623731762e-21,0.524258510548048,0.321,0.229,1.18322335620622e-16
"JAKMIP3",3.31280598050199e-21,0.286193099197359,0.133,0.061,1.21252011692353e-16
"NDUFV1",3.93914132822652e-21,0.328872733321743,0.243,0.151,1.44176511754419e-16
"ACVR1",4.38121792787344e-21,-0.292902538066289,0.147,0.247,1.60356957378096e-16
"PPARD",4.97894060680489e-21,-0.304481049754172,0.104,0.195,1.82234205149666e-16
"MGST3",5.02937241822453e-21,0.484307373646644,0.36,0.269,1.84080059879436e-16
"NDUFB10",5.37304913665813e-21,0.299203277390296,0.138,0.066,1.96658971450824e-16
"PCDH15",5.6771381970799e-21,-1.5847222321487,0.46,0.48,2.07788935151321e-16
"CATSPER2",5.72029813209257e-21,0.334487523105381,0.208,0.12,2.0936863193272e-16
"ANK2",5.9950966062277e-21,0.28978435641287,0.755,0.716,2.1942653088454e-16
"SARAF",7.041938185469e-21,0.493410711354107,0.441,0.373,2.57741979526351e-16
"ADAMTS10",7.23071303516221e-21,0.355011747331403,0.147,0.073,2.64651327799972e-16
"HEG1",7.54489722481872e-21,-0.303159971321523,0.072,0.152,2.7615078332559e-16
"HDAC8",7.75981558390596e-21,-0.262674760012999,0.474,0.605,2.84017010186542e-16
"STX1B",8.16003756135987e-21,0.25232642760773,0.125,0.056,2.98665534783332e-16
"SLC16A7",8.3086263149314e-21,0.32771859271744,0.296,0.193,3.04104031752804e-16
"JAM3",8.95914516232346e-21,-0.289837931591479,0.158,0.259,3.27913672086201e-16
"TOM1L1",1.05946517729051e-20,0.334279542979424,0.163,0.085,3.877748495401e-16
"PRIM2",1.09203882508954e-20,-0.3060217387667,0.192,0.293,3.99697130371022e-16
"KCNAB2",1.11285387386783e-20,0.261386437484734,0.105,0.043,4.07315646374365e-16
"AP2M1",1.7150472348074e-20,0.33362836248237,0.211,0.125,6.27724438411858e-16
"ARHGAP35",1.79948679503509e-20,-0.288064867882657,0.392,0.509,6.58630161850792e-16
"NXN",2.00040821348976e-20,-0.272426051921224,0.119,0.212,7.32169410219386e-16
"NEBL",2.21254688552015e-20,-0.563535041380878,0.532,0.582,8.09814285569229e-16
"ADAM32",2.27474254852868e-20,0.26769706334006,0.162,0.084,8.32578520186983e-16
"CNKSR2",2.28027893720863e-20,0.716612443474393,0.504,0.453,8.3460489380773e-16
"UBC",2.44250611499397e-20,-0.280849724733765,0.204,0.311,8.93981663148942e-16
"APP",2.49605040893724e-20,0.37807597281663,0.646,0.623,9.13579410175119e-16
"EIF1B",2.52839377963308e-20,0.275769549687115,0.224,0.137,9.25417407283502e-16
"LINC00407",3.03651267403866e-20,0.256017819467976,0.103,0.042,1.11139400382489e-15
"MEGF8",3.42024984440409e-20,0.284682703613616,0.15,0.075,1.25184564555034e-15
"PLEKHH1",3.46887695999636e-20,-0.320071820526761,0.086,0.169,1.26964365612827e-15
"LHFPL3",3.80704622573716e-20,-1.37663636192329,0.421,0.449,1.39341698908206e-15
"MCF2L2",3.85461425950141e-20,0.395013028361535,0.393,0.286,1.41082736512011e-15
"ZNF704",4.32575852662082e-20,-0.294195181565766,0.439,0.55,1.58327087832849e-15
"PALD1",4.35351123609615e-20,-0.477525207927248,0.091,0.177,1.59342864752355e-15
"RAPGEF4",4.78625555427799e-20,0.261082428926977,0.53,0.387,1.75181739542129e-15
"POU6F2",5.21008632894741e-20,0.79417323320314,0.21,0.127,1.90694369725804e-15
"CTNNA2",6.15048912784828e-20,-0.634215324735925,0.797,0.766,2.25114052568375e-15
"LAMB1",6.18906777124498e-20,0.330700780823851,0.101,0.041,2.26526069495338e-15
"MRPL33",7.11777310690704e-20,0.267208910844177,0.196,0.112,2.60517613485905e-15
"PHPT1",8.85333943854156e-20,0.266069747250445,0.125,0.058,3.2404107679006e-15
"CTDSPL",1.09231099232644e-19,0.437660558637019,0.456,0.363,3.99796746301402e-15
"ACVR2A",1.34594308406037e-19,0.392577325222937,0.384,0.291,4.92628628196935e-15
"YBX1",1.372813895125e-19,0.477829607797719,0.328,0.241,5.02463613754701e-15
"NEDD4L",1.39388937766594e-19,0.488543237609737,0.477,0.389,5.1017745111951e-15
"INPP5D",1.46325667721813e-19,-0.782853536289867,0.082,0.16,5.35566576428609e-15
"ADAM22",1.49500323693497e-19,0.437596090180014,0.537,0.458,5.47186134750568e-15
"GFOD1",1.78148975768518e-19,0.303241572387081,0.296,0.2,6.52043066210352e-15
"LIMCH1",1.86942071784788e-19,0.441055010673199,0.531,0.438,6.84226676939502e-15
"EML4",2.03215842693768e-19,-0.277366670978114,0.297,0.413,7.43790305843462e-15
"SEC14L1",2.17391790771503e-19,-0.580812593775497,0.228,0.333,7.9567569340278e-15
"GPR137C",2.37024932491006e-19,0.377882709264346,0.392,0.296,8.67534955410332e-15
"EFNA5",2.38547577687967e-19,0.440632974121515,0.367,0.257,8.73107989095727e-15
"MVB12B",2.46610992636404e-19,-0.326468489763143,0.312,0.424,9.02620894148503e-15
"HHIP",2.66678664488047e-19,-0.386321915438144,0.06,0.13,9.76070579892701e-15
"TNR",2.85747692742581e-19,-0.869981420665989,0.481,0.517,1.04586513020712e-14
"U91319.1",2.99040989040876e-19,0.387507661819356,0.268,0.168,1.09451992398851e-14
"TOMM20",3.51369429456486e-19,0.351084656322564,0.245,0.16,1.28604724875368e-14
"TRAP1",3.52365376041193e-19,0.433654216681197,0.205,0.122,1.28969251284837e-14
"ZC3H12B",3.82932564917863e-19,0.501227403307077,0.2,0.116,1.40157148085587e-14
"PRUNE2",3.85058970041454e-19,0.363745937988702,0.288,0.193,1.40935433624873e-14
"NT5DC1",3.90023645573406e-19,-0.28827793907548,0.088,0.168,1.42752554516322e-14
"ETS1",4.05086481282097e-19,-0.454612459681714,0.065,0.139,1.48265703014061e-14
"CEP290",4.6141823184232e-19,0.695322177983825,0.43,0.342,1.68883687036607e-14
"TRA2A",4.62712086565834e-19,0.50958734562302,0.592,0.578,1.69357250803961e-14
"MGMT",5.20981830344509e-19,-0.256573265453735,0.134,0.224,1.90684559724394e-14
"GRB14",5.38060343607613e-19,0.285389151427505,0.109,0.048,1.96935466363823e-14
"EPB41L1",5.50719434430448e-19,0.553291463850721,0.275,0.185,2.01568820195888e-14
"NDUFB8",5.56318320846637e-19,0.323445640052604,0.238,0.152,2.03618068613077e-14
"SNX8",5.92908006348413e-19,0.326203376620336,0.112,0.05,2.17010259403583e-14
"LRRFIP1",6.7605764182013e-19,0.508278113060179,0.503,0.432,2.47443857482586e-14
"NTN4",6.82647680331499e-19,0.294356859493258,0.202,0.12,2.49855877478132e-14
"GPR176",6.88482612766244e-19,0.266026645587653,0.175,0.097,2.51991521098573e-14
"NETO1",7.04393106168788e-19,0.546463573684648,0.363,0.265,2.57814920788838e-14
"NT5C3B",8.35504124673114e-19,0.260373983177789,0.115,0.053,3.05802864671607e-14
"ZNF273",8.71339298906144e-19,0.299310355006138,0.174,0.097,3.18918896792638e-14
"GSTCD",9.2184719203866e-19,-0.279458428554531,0.168,0.262,3.3740529075807e-14
"CC2D1A",9.34818737508063e-19,0.314395751449298,0.199,0.119,3.42153006115326e-14
"L2HGDH",9.60689880118338e-19,0.324397189837236,0.199,0.118,3.51622103022113e-14
"ZNF429",9.6481481349088e-19,0.42739266955043,0.207,0.127,3.53131869885797e-14
"HOMER2",9.77885751714104e-19,0.280174004150842,0.156,0.084,3.57915963984879e-14
"GLRB",1.02911124019493e-18,0.32200112863029,0.308,0.209,3.76665005023747e-14
"PARP8",1.50653424495063e-18,-0.284624575186449,0.427,0.542,5.51406598994381e-14
"TMEM150C",1.75907891597427e-18,0.291305949917925,0.228,0.142,6.43840474035744e-14
"ARL6IP1",1.7696124376724e-18,0.471047576862042,0.315,0.234,6.47695848312473e-14
"ATL1",1.93109313242289e-18,0.282229076950428,0.34,0.247,7.067993973981e-14
"SLC30A10",1.93799070794633e-18,-0.322698626607194,0.121,0.207,7.09323979015435e-14
"ATCAY",2.04813787237816e-18,0.455532995399509,0.311,0.215,7.49638942669132e-14
"ZC3H8",2.1086207677866e-18,0.477484634204007,0.294,0.209,7.71776287217575e-14
"DAAM1",2.1366418187611e-18,0.421334451155107,0.543,0.484,7.8203227208475e-14
"TBC1D8",2.57198946438099e-18,0.439123025756617,0.213,0.132,9.41373863858085e-14
"MEIKIN",2.78005045258511e-18,-0.265558828575859,0.12,0.204,1.01752626615068e-13
"ARRB1",3.63038017145269e-18,0.272998829847565,0.266,0.172,1.3287554465534e-13
"JDP2",3.92159290822625e-18,-0.471430380039208,0.12,0.203,1.43534222033989e-13
"EID1",4.15894725462928e-18,0.297059786915596,0.227,0.143,1.52221628466686e-13
"SHANK3",4.19713358853049e-18,0.272645630857117,0.181,0.104,1.53619286473805e-13
"SKAP2",4.42301912561588e-18,0.321904765138084,0.201,0.113,1.61886923016667e-13
"GPR135",4.45360275868101e-18,0.27463138217128,0.211,0.13,1.63006314570484e-13
"IFRD1",4.6425966520501e-18,-0.261645807585984,0.147,0.239,1.69923680061686e-13
"TMTC4",4.85815905132065e-18,-0.25291768143219,0.076,0.149,1.77813479437387e-13
"ZFP90",5.73302153467204e-18,0.432076302119667,0.264,0.18,2.09834321190531e-13
"GABARAP",6.1058401976914e-18,0.350697661036012,0.255,0.171,2.23479857075703e-13
"ARHGAP28",6.14743394601147e-18,0.284046343895517,0.172,0.095,2.25002229857966e-13
"MAF",7.43631792499295e-18,0.450979145830775,0.269,0.179,2.72176672372667e-13
"GNAS",8.98525492211435e-18,0.466092842888227,0.531,0.487,3.28869315404307e-13
"TMCC3",9.1328853937303e-18,-0.39733471846168,0.087,0.164,3.34272738295923e-13
"STUM",9.17553637556493e-18,0.279090887348855,0.157,0.085,3.35833806882052e-13
"SGIP1",1.23765180174575e-17,-0.286727549407872,0.637,0.722,4.52992935956961e-13
"ARHGEF7",1.27668662958722e-17,-0.370586854705039,0.529,0.648,4.67280073295217e-13
"SLF1",1.40512580263986e-17,0.322385496065564,0.239,0.154,5.14290095024214e-13
"ZNF331",1.64507738331784e-17,0.256255016990594,0.199,0.118,6.02114773068164e-13
"SMARCA2",1.84764920000205e-17,-0.268245557642187,0.575,0.698,6.76258083692749e-13
"COL4A2",2.24290049357439e-17,-0.598930205514066,0.127,0.21,8.20924009653162e-13
"FRY",2.41776555260525e-17,0.403296337791175,0.551,0.488,8.84926369909047e-13
"COX6C",2.44110583370773e-17,0.443337126210408,0.28,0.197,8.93469146195367e-13
"REL",2.50866921689458e-17,-0.38069011445945,0.105,0.185,9.18198020075586e-13
"SLC4A7",2.54488094188993e-17,-0.311912645099217,0.32,0.425,9.31451873541134e-13
"NME7",2.56925186604256e-17,0.50151235575228,0.447,0.357,9.40371875490236e-13
"BRI3",2.87590527055299e-17,0.369735252397995,0.211,0.131,1.0526100880751e-12
