	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	SYMBOL
ENSMUSG00000098201	0.0530583498988928	0.536892963001849	4.92768185620347	0.108954469600336	0.913238603261592	NA	Gm26983
ENSMUSG00000103509	0.0609319732725672	-0.424892053585377	4.92768185620347	-0.0862255449893706	0.93128712436178	NA	Gm38372
ENSMUSG00000097797	0.41023735175776	1.37989986805572	1.48562112390713	0.928837000127349	0.352973566200823	NA	Gm26901
ENSMUSG00000025909	0.234291058732968	-1.8502417849144	1.70414149105132	-1.08573249030687	0.277597361817702	NA	Sntg1
ENSMUSG00000086235	0.0830657830482046	-0.42489252155814	4.6988660366565	-0.0904244807669542	0.927949903539739	NA	Gm16284
ENSMUSG00000084353	0.0667904967569578	0.0560005913682233	4.40471794250529	0.0127137746614421	0.989856148764309	NA	Gm15452
ENSMUSG00000103933	0.0540589191259982	0.536892963001849	4.92768185620347	0.108954469600336	0.913238603261592	NA	Gm36964
ENSMUSG00000061024	200.241807979847	1.0170337208175	0.0783183629172333	12.9858909575561	1.47116140934808e-38	2.43431519439631e-37	Rrs1
ENSMUSG00000025911	0.989926690836362	-3.62809206092975	1.08245867079615	-3.35171416591941	0.000803128924507625	0.00186090848361523	Adhfe1
ENSMUSG00000079671	3.31190525394689	1.0042717505621	0.502350343751742	1.99914613984699	0.0455925441269914	0.0755335014591681	2610203C22Rik
ENSMUSG00000081441	0.0558376582372327	0.536892963001849	4.92768185620347	0.108954469600336	0.913238603261592	NA	Gm6161
ENSMUSG00000067879	0.110503820183529	-0.424894825419529	3.35189487802885	-0.12676257486613	0.899128317651857	NA	Vxn
ENSMUSG00000025912	8.59402569102433	-0.716105048915926	0.328996069901793	-2.17663709213817	0.0295076553680443	0.0512741747473627	Mybl1
ENSMUSG00000045210	51.1715416277484	-0.3296420955333	0.122891580822661	-2.68238144001899	0.00731000576473836	0.0143880655337541	Vcpip1
ENSMUSG00000097893	0.191387629416755	0.0491869513328171	2.38592735751186	0.0206154437929373	0.983552420719101	NA	1700034P13Rik
ENSMUSG00000025915	4.05136877953778	-0.0427932348806838	0.48444327023327	-0.0883348732661265	0.929610522421514	0.950514369368683	Sgk3
ENSMUSG00000098234	51.2576185021649	0.141147529722515	0.202329747384628	0.69761135743522	0.485420276913861	0.574466254258505	Snhg6
ENSMUSG00000099032	0.988934275487241	-2.71768899175018	1.12466386975513	-2.41644553971659	0.0156728705882275	0.0289720978284216	Tcf24
ENSMUSG00000025917	342.644778117697	0.1591742198456	0.058645260077548	2.71418729553113	0.00664385915703542	0.0131858037470162	Cops5
ENSMUSG00000056763	20.3207470989988	-0.257219577110488	0.202546224385204	-1.26993024871847	0.204109477192171	0.278117075993545	Cspp1
ENSMUSG00000067851	102.138440885418	0.419593410850063	0.0996414880218642	4.21103115961087	2.54207676449499e-05	7.16178200864048e-05	Arfgef1
ENSMUSG00000102556	0.0405667519481542	0.536892963001849	4.92768185620347	0.108954469600336	0.913238603261592	NA	Gm37569
ENSMUSG00000042501	0.976866895845732	-0.816917451915757	1.05293933313243	-0.775844748325129	0.437840658911366	0.528763921353979	Cpa6
ENSMUSG00000048960	102.679873735443	-0.596229369233751	0.112537371686481	-5.29805663930726	1.17041664801286e-07	4.26047967932869e-07	Prex2
ENSMUSG00000097628	0.073129629793524	0.0560006212526765	4.28185474233728	0.0130785896819349	0.989565092697517	NA	Gm2383
ENSMUSG00000016918	36.2213170042467	0.515547007224149	0.164839575683108	3.12756815277934	0.00176258949883757	0.00386830021675419	Sulf1
ENSMUSG00000025938	13.3352972384259	0.496759866238506	0.271793436557197	1.82771104604642	0.0675929294594884	0.106997197239239	Slco5a1
ENSMUSG00000005886	41.1051531490947	-0.510420271259659	0.161574165090816	-3.15904631766326	0.00158286332082718	0.003502720021736	Ncoa2
ENSMUSG00000103506	0.151288948796233	0.0615592848606679	2.77660645932498	0.0221706913682084	0.982311796742113	NA	Gm38376
ENSMUSG00000102639	0.0398789936356314	0	4.92768185620347	0	1	NA	Gm38223
ENSMUSG00000103085	0.453691001401798	-1.85152669333081	1.32251940519744	-1.39999964163429	0.161513425781947	0.22784630210257	Gm38120
ENSMUSG00000102664	0.400521907617694	1.880405776149	1.45543434772947	1.29198941819842	0.196360809191149	NA	Gm38380
ENSMUSG00000101476	0.0518701955116455	-0.914572855057187	4.92723534144912	-0.185615825443444	0.852746042325772	NA	Gm29570
ENSMUSG00000025935	397.762868076965	-0.119656363705573	0.0626248762556348	-1.91068423380408	0.0560451721205536	0.0906829041517056	Tram1
ENSMUSG00000025937	49.5090692750236	-0.0611154584195243	0.138530838203011	-0.441168617849279	0.659090930506198	0.731754682161385	Lactb2
ENSMUSG00000097711	0.413443123667152	-0.190008327159257	1.46857295261265	-0.129382967881319	0.89705462406049	NA	Gm5523
ENSMUSG00000025932	27.9176512772517	-5.69537864777655	0.52260456565032	-10.8980652334893	1.17734094951466e-27	1.34291996634397e-26	Eya1
ENSMUSG00000025930	0.123478399194313	-0.900138605837442	2.91400302566355	-0.308901053948793	0.757396795055846	NA	Msc
ENSMUSG00000082193	0.793224569827074	1.23238438274942	0.998285218106432	1.23450128319743	0.217016168862874	0.293203844256802	Rpl5-ps1
ENSMUSG00000073737	0.603157097537134	0.0746363324172226	1.26722295639893	0.058897553931091	0.953033706351585	0.967997226227011	Gm10566
ENSMUSG00000025925	41.2820624430899	-0.0989038817570752	0.137911474797276	-0.71715484083148	0.473278560354737	0.56246078579469	Terf1
ENSMUSG00000104379	0.121615997696037	0	3.66478530657551	0	1	NA	Gm37509
ENSMUSG00000032719	0.0541893519699077	-0.424892053585377	4.92768185620347	-0.0862255449893706	0.93128712436178	NA	Sbspon
ENSMUSG00000043716	8365.02872313154	0.315129797733485	0.0335217443086867	9.40075775388048	5.41715169611777e-21	4.65477582490575e-20	Rpl7
ENSMUSG00000025921	104.379567304778	-1.7481627424713	0.103719346146984	-16.8547412552517	9.683094764667e-64	2.81078723029917e-62	Rdh10
