Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
129	Protein Serine/Threonine Phosphatase Inhibitor Activity (GO:0004865)	1/10	0.157599782285234	0.414296397371033	0	0	6.44083906915765	11.9007156956399	PPP1R1A
130	Diacylglycerol Kinase Activity (GO:0004143)	1/10	0.157599782285234	0.414296397371033	0	0	6.44083906915765	11.9007156956399	DGKA
131	Dipeptidase Activity (GO:0016805)	1/10	0.157599782285234	0.414296397371033	0	0	6.44083906915765	11.9007156956399	CPQ
132	Filamin Binding (GO:0031005)	1/10	0.157599782285234	0.414296397371033	0	0	6.44083906915765	11.9007156956399	SYNPO2
133	Sequence-Specific DNA Binding (GO:0043565)	16/717	0.163815107515008	0.427347617456478	0	0	1.33558760853102	2.41610052901206	HES6;EGR2;CALCOCO1;TCF7L1;BCL11B;EPAS1;NFATC1;FOS;ZBTB4;ETV5;KLF2;DBP;HEY1;HES1;ATF3;IRF9
134	Cell-Cell Adhesion Mediator Activity (GO:0098632)	2/43	0.165712753607504	0.427347617456478	0	0	2.83143310723048	5.08949928152023	IGSF9;CD200
135	Hexosaminidase Activity (GO:0015929)	1/11	0.171927729401204	0.427347617456478	0	0	5.79646017699115	10.2057176971781	NAGA
136	Calcium-Activated Potassium Channel Activity (GO:0015269)	1/11	0.171927729401204	0.427347617456478	0	0	5.79646017699115	10.2057176971781	KCNN2
137	Carbohydrate Kinase Activity (GO:0019200)	1/11	0.171927729401204	0.427347617456478	0	0	5.79646017699115	10.2057176971781	KHK
138	Complement Receptor Activity (GO:0004875)	1/11	0.171927729401204	0.427347617456478	0	0	5.79646017699115	10.2057176971781	CMKLR1
139	Growth Factor Activity (GO:0008083)	3/85	0.175992741985592	0.427347617456478	0	0	2.12542520083955	3.69252781920773	THPO;NRTN;PTN
140	Protein Tyrosine Kinase Binding (GO:1990782)	3/85	0.175992741985592	0.427347617456478	0	0	2.12542520083955	3.69252781920773	ANGPT2;ANGPT1;GAS6
141	Copper Ion Binding (GO:0005507)	2/45	0.177851468421727	0.427347617456478	0	0	2.6994633273703	4.66145088528186	PRNP;PAM
142	Receptor Ligand Activity (GO:0048018)	8/319	0.177909747351017	0.427347617456478	0	0	1.49916708635184	2.58828033411159	SEMA5B;THPO;TGFB3;NRTN;PTN;SEMA3F;GAS6;IL17D
143	Cyclin-Dependent Protein Serine/Threonine Kinase Regulator Activity (GO:0016538)	2/46	0.183971649354416	0.427347617456478	0	0	2.63797740720818	4.46602614167204	CCNG2;INCA1
144	CoA-ligase Activity (GO:0016405)	1/12	0.186012684719533	0.427347617456478	0	0	5.26924108340038	8.8625495091382	ACSS1
145	Hydrolase Activity, Acting On Carbon-Nitrogen (But Not Peptide) Bonds, In Cyclic Amides (GO:0016812)	1/12	0.186012684719533	0.427347617456478	0	0	5.26924108340038	8.8625495091382	DPYSL5
146	Intramolecular Oxidoreductase Activity, Transposing C=C Bonds (GO:0016863)	1/12	0.186012684719533	0.427347617456478	0	0	5.26924108340038	8.8625495091382	DDT
