Term	Overlap	P.value	Adjusted.P.value	Old.P.value	Old.Adjusted.P.value	Odds.Ratio	Combined.Score	Genes
Muscle Contraction (GO:0006936)	1/94	0.788438974714212	0.831507025474516	0	0	0.645820964443565	0.153511817440513	GAMT
Peptidyl-Lysine Modification (GO:0018205)	1/94	0.788438974714212	0.831507025474516	0	0	0.645820964443565	0.153511817440513	CTH
Proteolysis (GO:0006508)	4/330	0.790869049813105	0.833552429052397	0	0	0.734942733955061	0.172434377268873	SHH;PAPPA;CASP1;PCSK6
T Cell Receptor Signaling Pathway (GO:0050852)	1/95	0.791914305921692	0.833619830087332	0	0	0.638917895836053	0.149060882108064	CD276
Positive Regulation Of Epithelial Cell Migration (GO:0010634)	1/95	0.791914305921692	0.833619830087332	0	0	0.638917895836053	0.149060882108064	BMP4
Positive Regulation Of ERK1 And ERK2 Cascade (GO:0070374)	2/179	0.793456161911979	0.834725708413903	0	0	0.677827031725337	0.156820019787161	ACKR3;LGALS9
Cellular Response To Transforming Growth Factor Beta Stimulus (GO:0071560)	1/96	0.795332718748077	0.836182109624371	0	0	0.632160154988699	0.144761348896194	WWOX
Regulation Of Defense Response (GO:0031347)	1/97	0.798695142622948	0.839197926602591	0	0	0.625543200408998	0.140607070066271	CASP1
Cellular Component Assembly (GO:0022607)	3/260	0.800684354247569	0.840768058013981	0	0	0.699524427150886	0.155496217568197	BAIAP2L2;STK36;THSD4
RNA Splicing (GO:0008380)	1/98	0.802002491697029	0.841112489748921	0	0	0.619062677882487	0.136592195752231	YJU2
Phosphatidylinositol Biosynthetic Process (GO:0006661)	1/98	0.802002491697029	0.841112489748921	0	0	0.619062677882487	0.136592195752231	PGF
Antimicrobial Humoral Response (GO:0019730)	1/100	0.808455548426345	0.846312986307062	0	0	0.606494391770465	0.128958648872744	CXCL14
Regulation Of Organelle Organization (GO:0033043)	1/100	0.808455548426345	0.846312986307062	0	0	0.606494391770465	0.128958648872744	SFI1
Protein Complex Oligomerization (GO:0051259)	1/100	0.808455548426345	0.846312986307062	0	0	0.606494391770465	0.128958648872744	STING1
